hour,oaid,os,item_names,brand,sw,sh,req_id,key,,request_uri
19,,,"青春,都市,爱情",SHARP,,,ZKlC1G-z1AkxNZJ0,016c06a8f16bd78a036b5a55f4c949c5,1,/mango.htm
11,,,"青春,校园",apple,828,1792,ZKjRQYs1jAlsMSn6,01749afd7226fe9dc793f45bf54490b21b2fe8e2,1,/mango.htm
17,,9,其他,TCL,,,ZKkyWJL5zDM8b5T7,0174d2f13f8f1a54923af40b85ef5d7c,1,/mango.htm
19,,10,其他,HUAWEI,,,ZKlDj4n4rAlpkue1,0175283cadc5a833b1281b7f38e4308b,1,/mango.htm
21,,11,"剧情,喜剧,爱情,家庭",TCL,,,ZKllquhm0wlkJMV7,017807a711308ce0ed57c8dfc0433e47,1,/mango.htm
21,,9,"益智,真人秀,搞笑,芒果出品",Xiaomi,,,ZKlnVCEqaQk_r7e7,017a769cbe2e864d62684639bb9a4454,1,/mango.htm
16,,,"爱情,都市,家庭",apple,2160,1620,ZKkgdos1jAlsiab2,017b3a5cdc4a761d6a7d1065969f01bbd68d4040,1,/mango.htm
17,,,"战争,剧情",apple,1284,2778,ZKktKWyFqQZEn6L4,017d9d03e76a90921ad4422900123ea074757f5b,1,/mango.htm
18,,10,其他,Skyworth,,,ZKk09haTsglrXeK1,01829eb91d8d2bf54aa6e4b536542648,1,/mango.htm
11,,Android_10,"爱情,都市,家庭",HUAWEI,2265,1080,ZKjXZ3fy5QlJ_ks7,0182efb1-19d6-4af9-8767-45505a3b5fff,1,/mango.htm
18,,9,"益智,真人秀,搞笑,芒果出品",TCL,,,ZKk2FW-joAlEQqQ9,01833ce427609811e25592603e83134b,1,/mango.htm
20,,,"明星,真人秀,音乐,芒果出品",apple,2360,1640,ZKlZ6KNL4glr6FM2,018391eda55dd93884baf18d218b320b56db7f59,1,/mango.htm
21,,,"警匪,剧情,芒果出品",Hisense,,,ZKleizqsAgllgR01,0184b0b3ac183f4ccc20ed8b6c43233c,1,/mango.htm
23,0186c1c4cc68db12,Android_11,"明星,真人秀,芒果出品",Redmi,2320,1036,ZKl8mBaTsglrtEr0,0186c1c4cc68db12,1,/mango.htm
18,,,"剧情,喜剧,爱情,家庭",apple,1792,828,ZKk7pnK6qlOVX8W8,018b0773145b7bfb362f60917308b1d2396252ad,1,/mango.htm
21,,,音乐,apple,2224,1668,ZKlmv3xF2QlU1PG5,0191808D-57C5-4128-BFDA-E09E6C83F4A2,1,/mango.htm
19,,,"都市,爱情,剧情",apple,2048,1536,ZKlG3Iingggv71m7,01929012-BF4D-44A0-8DC4-18DDD58068AE,1,/mango.htm
18,,,"都市,爱情,芒果出品",alps,,,ZKk-Yehm0wlk8X54,0192aa7bdd721b52d2454b9007ee5d47,1,/mango.htm
6,,,"剧情,都市",ChangHong,,,ZKiMu_SimAljprQ6,019fe3e8e42c1d64a1a13efa43ca9ba7,1,/mango.htm
12,01A3CFA9AC884940A2CC021808603DD693517ec296381531ff49e9387d260890,Android_10,"真人秀,益智,芒果出品",OPPO,2068,1080,ZKjnZiQCvwlAS177,01A3CFA9AC884940A2CC021808603DD693517ec296381531ff49e9387d260890,1,/mango.htm
10,01A50285142D4AAF8AE4764D8E3E71599126c099fb08aec439692860b04a0bb5,Android_13,其他,OPPO,1080,2282,ZKjDQm-z1Akxqbd5,01A50285142D4AAF8AE4764D8E3E71599126c099fb08aec439692860b04a0bb5,1,/mango.htm
15,,,"校园,青春,奇幻,喜剧,爱情",alibaba,,,ZKkMYHbTGAl4mh_5,01a6438cf6094099df60eb9dd47ec4ff,1,/mango.htm
15,,,"校园,青春,偶像,爱情",apple,2224,1668,ZKkUHGyFqQZEgwM5,01A72BBA-7AE6-438C-A0DA-0375363AC448,1,/mango.htm
14,01AB1BB8CF35689A43D84E792C64F6E4DEDCD46CF61034A3679DB4F713BB14E2,android,"剧情,喜剧,爱情,家庭",OnePlus,2297,1035,ZKj-bwx3jGQUmae8,01AB1BB8CF35689A43D84E792C64F6E4DEDCD46CF61034A3679DB4F713BB14E2,1,/mango.htm
8,,,"悬疑,芒果出品",Coocaa,,,ZKiuVefIIAk9lkO7,01aeb29c08c37a71af4d015fd0f84482,1,/mango.htm
21,,,其他,,,,ZKlk7DqsAgllicU9,01b063367c9baeffb9760b40c99e9e02,1,/mango.htm
13,,,"都市,爱情,芒果出品",TCL,,,ZKjtlmyFqQZEVtP1,01b2a3400076a7c725888f0312c200db,1,/mango.htm
15,,,"剧情,爱情,芒果出品,都市",Xiaomi,,,ZKkNtKOXmAlPqfl7,01b8285343dd1e8f35e9d233ca7e3c33,1,/mango.htm
7,,,其他,rockchip,,,ZKijGddNnglB1Or1,01bfe2a1ee6e405b87f713fe05ba26e4,1,/mango.htm
13,,,"真人秀,益智,芒果出品",apple,2360,1640,ZKj2dO5RcS8KFh30,01c0431cd32c950f67972d4f824eacf09b705839,1,/mango.htm
15,,,"真人秀,教育",Xiaomi,,,ZKkMk9dNnglBOLu1,01c56eeae37dd65c03d54922b937f981,1,/mango.htm
19,,,"都市,芒果出品,剧情",Xiaomi,1920,1080,ZKlFuXK6qlOVa8b2,01c587b90f9565a0107ada16c3abbac8,1,/mango.htm
7,,android_9,"剧情,都市,芒果出品",OPPO,720,1456,ZKidcG-joAlErQ87,01c67f00eb991aad119783d8cc48b869,1,/mango.htm
13,,Android_12,"爱情,都市,家庭",HUAWEI,1080,2310,ZKj4XnbTGAl4g006,01cc7362-cb23-4c33-b3a1-5b3df8a611bc,1,/mango.htm
18,,,"都市,爱情,剧情",Xiaodu,,,ZKk3PfCkHQlZQ2G3,01cf59b5f2ab00d79a1c2328594bd0c5,2,/mango.htm
20,,,"剧情,喜剧,爱情,家庭",Xiaodu,,,ZKlQJhaTsglrfvf2,01cf59b5f2ab00d79a1c2328594bd0c5,2,/mango.htm
17,01d0206882df0bbb2ee58098bd67fc06aaad3dab0609ea073c4cf85a1d7b3b32,Android_12,"都市,爱情,芒果出品",vivo,1080,2313,ZKkttbVOSgkD9zP9,01d0206882df0bbb2ee58098bd67fc06aaad3dab0609ea073c4cf85a1d7b3b32,1,/mango.htm
17,,,"剧情,爱情,芒果出品",apple,2556,1179,ZKkwXzNAXglqOep4,01d05c20c8ef93f281c64f0b10cb45cf9571d105,1,/mango.htm
17,01D0648477504C2489300DAE8710B2ED5bea0c6b58532da95a6a1c8192084352,Android_13,"情感,旅游,真人秀,芒果出品",OPPO,1080,2261,ZKktzyEqaQk_Z482,01D0648477504C2489300DAE8710B2ED5bea0c6b58532da95a6a1c8192084352,1,/mango.htm
19,,Android_10,"古装,武侠,剧情,芒果出品",HUAWEI,1080,2289,ZKlDH-NnYwlnq8K9,01d35106-b5b2-42e3-bd51-5ade2b298446,1,/mango.htm
14,,,"都市,爱情,芒果出品",apple,828,1792,ZKj82fSimAljAcV4,01d897414c87f30a481c03beadd5c5734aed2083,1,/mango.htm
13,,Android_10,其他,HONOR,1920,1200,ZKjzr6NL4glrb6t6,01e37345-c1f9-4893-81f0-7eb2effe4741,1,/mango.htm
19,,9,"爱情,古装,芒果出品,悬疑,剧情,网剧",Xiaomi,,,ZKlFhxaTsglrcb11,01e7483a806e207fddfbe98f31f28e71,1,/mango.htm
21,,,"剧情,悬疑,爱情",Xiaodu,,,ZKlj5on4rAlpvem3,01eb0c6beb24570c3e5f079df719332a,1,/mango.htm
19,,,"纪实,生活,真人秀",apple,1170,2532,ZKlGcjDlHwlbp035,01eb59df2e3a75a467b833eea1f9e2e58802cec7,1,/mango.htm
15,,,"青春,校园",Xgimi,,,ZKkUr3K6qlOVM1j8,01ec75e6ae607f44e03363d012d7784e,1,/mango.htm
21,,,其他,apple,1284,2778,ZKlihnbTGAl4Al53,01ed5381ff1be1a8aa592fcba8f5aa5e3d0b42cf,1,/mango.htm
17,,9,年代,xiaomi,,,ZKkrtzSmkAk0ei31,01eea2242d9862803b0c6dda74d5a885,1,/mango.htm
17,,9,"青春,校园",xiaomi,,,ZKkuFfCkHQlZORt4,01f2044baaaa38640cfdd691d6ff0807,2,/mango.htm
16,,9,"爱情,都市,家庭",xiaomi,,,ZKkjGDSmkAk0cEJ2,01f2044baaaa38640cfdd691d6ff0807,2,/mango.htm
16,,,其他,Letv,,,ZKkgxmyFqQZEkYw9,01f3becededbab5222ad4da0fbc69efe,1,/mango.htm
14,01F3DACFEC2D4CDE9183EB2868A8869Ac2cfd8bb33d3e2f8e8f44803c0df0676,Android_11,音乐,OPPO,2285,1032,ZKkAkPSimAljBpT3,01F3DACFEC2D4CDE9183EB2868A8869Ac2cfd8bb33d3e2f8e8f44803c0df0676,1,/mango.htm
18,,,其他,Skyworth,,,ZKk6xCBTwAl51SG8,01f59f974f072cd1abbe4a5c2a6c81b9,1,/mango.htm
20,,,"都市,爱情,芒果出品",alps,,,ZKlPwKJ1tQ7cPSG9,01f64e1e632f0f961b9fa1742c4c3dfc,1,/mango.htm
14,,,"古装,爱情,悬疑,芒果出品",MStar,,,ZKj-yeMP4QkCFzF7,01f712c6b43ce76372cf2e04e572376e,1,/mango.htm
19,,,"都市,爱情",KONKA,,,ZKlIWnK6qlOVby03,020070d2c73c25ab9ed8b9eadc6ad6f8,1,/mango.htm
20,,,"剧情,喜剧,爱情,家庭",Letv,,,ZKlXDBJ-KAkqXsB3,02016e7c19626b2ea756051bb56fd271,1,/mango.htm
6,0202d09077aaebe2,Android_10,"年代,剧情",Redmi,720,1449,ZKiX8qa85Qmi4lt5,0202d09077aaebe2,1,/mango.htm
11,,,其他,apple,2048,1536,ZKjVr7xPiW6OmDE2,0207797F-FE41-4532-9C80-2A2AEFE2904D,1,/mango.htm
18,,linux,"芒果出品,爱情,古装",SAMSUNG,,,ZKk2pbxPiW6OBM82,0208af66851a046aa55dc87e01007303,1,/mango.htm
23,,Android_12,"文化,脱口秀,搞笑",HUAWEI,2560,1600,ZKl8VzDlHwlb6Gc6,020f27cc-7993-4c34-8e05-da634d119804,1,/mango.htm
13,,,"爱情,言情,都市,芒果出品",Xiaodu,,,ZKjti_SimAlj8Lr5,02120df72c80afd3b1f0893be6097a2e,1,/mango.htm
23,,,"亲子,芒果出品,真人秀",apple,1170,2532,ZKl9v3xF2QlU7Ik4,0213D92A-E473-4F9F-B64E-A6D77174A0FB,1,/mango.htm
16,,,"亲子,芒果出品,真人秀",Xiaomi,,,ZKkjEm-joAlELVF7,02144e5bcc64961d354b41ccd892d690,1,/mango.htm
12,,,其他,apple,828,1792,ZKjpKJ_HQmDqzq15,02182aa2bad44cb99e0db46bafa496a5e41eddac,1,/mango.htm
12,,9,"亲子,明星,真人秀,教育,芒果出品",XiaoAiTongXue,,,ZKjg9m-joAlE4nE1,02195140d8bb7d0be22904c92683d53f,1,/mango.htm
10,,,"真人秀,音乐",Hisense,,,ZKjGhvSimAljyQx5,021a397d5d467c70c7fc7b008cd8fcd2,1,/mango.htm
12,,Android_10,"爱情,剧情",HONOR,1200,1920,ZKjlnzqsAgll8zJ9,021af82b-83d1-4244-a46a-c68953d653a0,1,/mango.htm
12,,,"都市,爱情,剧情",apple,2778,1284,ZKjjiYmdFjQBJvn6,021eac79105355175b843ce4e8c94b5e471b1764,1,/mango.htm
1,0223ef43821c7f33,Android_11,"剧情,家庭",Redmi,1080,2190,ZKhGPXK6qlOVoKB3,0223ef43821c7f33,1,/mango.htm
18,,,"爱情,都市,家庭",apple,2360,1640,ZKlAYGyFqQZEtUx2,02249588c7b4ee21c6dc374d58869c1ac30ded2b,1,/mango.htm
21,0225185252ba107e531edc75e7a06776bda0999fc5bac0234f889bc05989711e,Android_13,其他,vivo,1440,2918,ZKliYXxF2QlUz0m7,0225185252ba107e531edc75e7a06776bda0999fc5bac0234f889bc05989711e,1,/mango.htm
17,,,"爱情,都市,家庭",Xiaomi,,,ZKkveyEqaQk_aVp0,02267605c16fc23d5e2b64f16f36bcf1,1,/mango.htm
19,022844a1eea12c55,Android_12,其他,Xiaomi,1080,2206,ZKlKKxJ-KAkqTYu0,022844a1eea12c55,1,/mango.htm
7,,,"仙侠,古装,爱情",alps,,,ZKikuOhm0wlkVaJ2,022c9343fc4422e6a24f7a1fa08f472e,1,/mango.htm
14,,,"剧情,喜剧,爱情,家庭",Xiaomi,,,ZKj-61oTBmi2xhI6,022d9feba42ff633264f5e650c236483,1,/mango.htm
19,,,"真人秀,芒果出品",ChangHong,,,ZKlHuSEqaQk_hew6,0238b76a3b9c3de378489d8a8963742e,1,/mango.htm
16,,,剧情,Letv,,,ZKki3Ys1jAlsjFS5,0238ebff56686329326421712d3031ee,1,/mango.htm
18,,,"剧情,爱情,芒果出品",TCL,,,ZKk2srVOSgkDAS83,023b6307bada20a092b82085031ea43a,1,/mango.htm
20,023F71FDA5284A4C895C6FF64C745D3206f73c695bd7e84474b2fe460f9362cd,Android_10,"爱情,悬疑,犯罪",OPPO,1080,2240,ZKlY_CBTwAl5-5d0,023F71FDA5284A4C895C6FF64C745D3206f73c695bd7e84474b2fe460f9362cd,1,/mango.htm
20,,,"警匪,爱情,悬疑,芒果出品",Xiaomi,,,ZKlbs3rrPwlmxGY3,023f741490517696aef86e3778c3338c,1,/mango.htm
18,,,"剧情,家庭",Konka,,,ZKk912-z1AkxMBh5,023f902df6fb2e82e20ab4f1a36c85d7,1,/mango.htm
6,0241D106A1654EE6992C41B756CBFD1D3f6a630c03706fc89ad81de4e5b0ea1d,android,"剧情,爱情,芒果出品,都市",realme,2312,1080,ZKiUQ2YpeglGg2G3,0241D106A1654EE6992C41B756CBFD1D3f6a630c03706fc89ad81de4e5b0ea1d,1,/mango.htm
19,0243ABF86D3C4E909C90ED8E8B4F6F1Eb1773c95c6cb0d8b549c0c9c4943a14d,Android_12,"都市,职场",OPPO,1080,2150,ZKlJPufIIAk9Od02,0243ABF86D3C4E909C90ED8E8B4F6F1Eb1773c95c6cb0d8b549c0c9c4943a14d,1,/mango.htm
20,,,剧情,apple,2778,1284,ZKlQhnxF2QlUtqN0,0246c99ae47e54c79595b93b10127a31f06d39a9,1,/mango.htm
6,,,"剧情,都市,芒果出品",Hisense,,,ZKiVUzDlHwlb-nk0,024ac09139e8e3e1f30773880a5a5aae,1,/mango.htm
0,024B4361F10649BA84FA6E8E960FCFEFee32916bd9f9cdd2160190f13b2b2290,Android_13,"都市,爱情,剧情",OPPO,2000,1172,ZKhAIz1nowzGY8A2,024B4361F10649BA84FA6E8E960FCFEFee32916bd9f9cdd2160190f13b2b2290,1,/mango.htm
20,,,"悬疑,古装,奇幻,芒果出品",TCL,,,ZKlRmnbTGAl46xp4,024c389ef92bd3beb62a2ff1a53d3e10,1,/mango.htm
12,0259517C480643BEAC12EB30CC7837C74d4b699145e8eea7a6f742b8a6102b8c,,"警匪,剧情,芒果出品",OPPO,2264,1080,ZKjr8mYpeglGyMn9,0259517C480643BEAC12EB30CC7837C74d4b699145e8eea7a6f742b8a6102b8c,1,/mango.htm
11,,,"爱情,都市,家庭",Android,,,ZKjYCjNAXglq1tl8,0260a6590159caf09be41c724b4a8ceb,1,/mango.htm
18,026498093B454D28973859712F896DC066455b3de56ec66857264c5a314d46e4,Android_11,"剧情,喜剧,爱情,家庭",OPPO,1080,2245,ZKk9iHK6qlOVYdy6,026498093B454D28973859712F896DC066455b3de56ec66857264c5a314d46e4,1,/mango.htm
9,,,"真人秀,益智",apple,2048,1536,ZKi5U2yFqQZEJJb1,0267B0F5-7526-4D78-A2ED-4D5DBF6E9554,1,/mango.htm
19,,,"真人秀,芒果出品",Xiaomi,,,ZKlCqaOXmAlP5fx3,026af0bf606b799b58330f4b4571b5b5,1,/mango.htm
9,026DD2FEB4BF41AAA16DB3AF21D198DCec4f1229764c1480030fe7e602e53d52,Android_12,"剧情,爱情,芒果出品",OPPO,1080,2316,ZKi2jOMP4QkCzxl6,026DD2FEB4BF41AAA16DB3AF21D198DCec4f1229764c1480030fe7e602e53d52,1,/mango.htm
15,,,"家庭,爱情",TCL,,,ZKkKDbVOSgkDziS0,027044a40e15e1b8643cd2576194ee29,1,/mango.htm
14,,,"青春,都市,爱情",alps,,,ZKkGjXfy5QlJMmR8,0273163195c12b6272e0cef73a6627b1,1,/mango.htm
22,,Android_10,"爱情,都市,家庭",HONOR,1552,720,ZKlxzONnYwln56t7,0274858d-1a64-4a1f-9cc6-261c03408295,1,/mango.htm
9,,,"科幻,爱情",rockchip,,,ZKi6LJ_HQmDqoc82,0274fe2872f27a0ed922f3c37c6483bf,1,/mango.htm
14,,9,"农村,年代,家庭",changhong,,,ZKkDBBJ-KAkq-0W9,027691f642809e0ff4ec57c2022ea20e,1,/mango.htm
20,0277F71318FB492FB26B957C458477FD015f4344d169423ec94c45d5548b8e8b,Android_12,"爱情,奇幻",OPPO,720,1437,ZKlU5eMP4QkCfLW7,0277F71318FB492FB26B957C458477FD015f4344d169423ec94c45d5548b8e8b,1,/mango.htm
22,,Android_10,其他,HONOR,1080,2110,ZKlygufIIAk9blj4,02782f67-7246-4f2f-999c-fc2d47c61fa0,1,/mango.htm
15,027A5456E3FC466591F3ACECC5B322968c89a94663482e6f7a57130ee60967ad,Android_12,"都市,爱情,芒果出品",OPPO,2293,1032,ZKkLcjSmkAk0VPj9,027A5456E3FC466591F3ACECC5B322968c89a94663482e6f7a57130ee60967ad,1,/mango.htm
16,,Android_10,"芒果出品,都市,爱情",HUAWEI,1080,2265,ZKkiE7xPiW6O7aq6,027cf1ff-1ad1-4b30-a909-b687c297184d,1,/mango.htm
20,,10,其他,HUAWEI,,,ZKlWIfCkHQlZaiQ2,027e3e54008e3a2215f0ca80b589ce33,1,/mango.htm
13,,,"真人秀,芒果出品",apple,1125,2436,ZKjtb2-joAlE7-R8,0282fc954bd0ab5fe366b2b9e93375840e97c165,1,/mango.htm
10,,,"爱情,剧情",alps,,,ZKjDP2yFqQZELB38,0284946b96ebd0b1a1d641ca64fe4c18,1,/mango.htm
13,,,"音乐,芒果出品",Hisense,,,ZKjz6eMP4QkCCyu6,02859de76e0880caf3157ee3f6e0486a,1,/mango.htm
0,,,"都市,爱情,芒果出品",Xiaomi,,,ZKg-jos1jAls5WF4,0285ce4ed70b87225630bfe06279c02d,1,/mango.htm
21,,,"纪实,生活,真人秀",apple,2360,1640,ZKlrcbVOSgkDRLh7,02872f34d21350dad5d850ac5e4c2177b3c09480,1,/mango.htm
14,,,音乐,apple,2208,1242,ZKkBf6J1tQ7c4j61,0287320ba56fc8831232137e612e4637913258a5,1,/mango.htm
0,,,其他,Xiaomi,,,ZKhBcGyFqQZE7nB3,0287ea7d70837ba0a54d973917490c43,1,/mango.htm
19,,,"青春,偶像,爱情",apple,2224,1668,ZKlFwBaTsglrcgt4,028B798B-D930-4DF4-8586-8802CF71821A,1,/mango.htm
21,028C56ACD49C45D0B5257883F4B582FAeb2321c8320d6a743caedc978818f4e5,Android_12,"都市,职场",OnePlus,2165,1080,ZKli1eNnYwln1g93,028C56ACD49C45D0B5257883F4B582FAeb2321c8320d6a743caedc978818f4e5,1,/mango.htm
21,,,"明星,真人秀,芒果出品",apple,750,1624,ZKlqn5L5zDM8tyY2,028caffddbca94d4d6f2e00de3a5a94758af56e3,1,/mango.htm
16,,,"青春,校园",apple,828,1792,ZKkY8KJ1tQ7c_Lw8,028e9be92a51bae56efc36b225c47716965a8469,1,/mango.htm
13,,Android_10,"真人秀,益智,芒果出品",HONOR,1491,720,ZKj5Ia5hVTQCdYI5,028fe7d3-5950-424b-8757-3a45d1ed0748,1,/mango.htm
12,,,"都市,爱情",Android,,,ZKjkDC_xbm9hAhK5,02925dc991985f15f1e165c2200dc255,1,/mango.htm
21,,Android_10,"剧情,爱情,芒果出品",HONOR,720,1472,ZKliT-MP4QkCjsg7,02964fa7-0dc8-43e5-af27-51bbd761c97f,1,/mango.htm
10,,Android_12,"古装,爱情",HONOR,1080,2173,ZKjHaaJ1tQ7cpHW7,02975b4e-566c-499b-8336-193c2fb45916,1,/mango.htm
14,,,"剧情,爱情,古装",apple,2048,1536,ZKkFPnK6qlOVIaZ8,0298d969bc38792c6a40fda74a051ad0b076a15b,1,/mango.htm
10,,Android_12,其他,HUAWEI,1080,2159,ZKjO5tdNnglB9Rc1,029b320d-26e4-46f1-a2a6-26a1c9af2ec9,1,/mango.htm
19,,9,"爱情,都市,芒果出品",TCL,,,ZKlJEHfy5QlJf095,029c791b81abdc0f751246172c1d9b97,1,/mango.htm
9,,,"都市,芒果出品,剧情",apple,2388,1668,ZKi_gBaTsglr30c7,029d6960dbdee290e67050a5e4fba97aba153bc5,1,/mango.htm
21,,,"爱情,都市,家庭",apple,828,1792,ZKlijehm0wlkILw5,029F376B-5272-42F0-B95A-FCD4D50779F0,1,/mango.htm
10,,,其他,apple,2360,1640,ZKjOJpL5zDM8AGN3,02a33da0b7e4b776516a7907b22b87bca78c7b06,1,/mango.htm
16,,9,"悬疑,犯罪,芒果出品",TCL,,,ZKkgbTSmkAk0bUh4,02a5f8f71e29d74b286e36e60d1367c6,1,/mango.htm
20,02a72f6e61de88b2,Android_12,"爱情,言情,都市,芒果出品",Xiaomi,1080,2269,ZKlXijNAXglqanF3,02a72f6e61de88b2,1,/mango.htm
0,,,"真人秀,芒果出品",apple,1242,2688,ZKg4wjqsAglljY09,02ab556e7874d2f2c27c5f335d6678ba9820857d,1,/mango.htm
18,,,"剧情,都市",Xiaomi,,,ZKk6LRaTsglrZFl6,02b02b077957ee7d35d95cdc626df220,1,/mango.htm
22,,9,"情感,旅游,真人秀,芒果出品",konka,,,ZKluC2-joAlEiXi6,02b0738f03a0129fd1948f29c22aeee8,1,/mango.htm
15,,,"战争,剧情",Allwinner,,,ZKkREBaTsglrNYf2,02b3cd0f43f66a854aca760121d5f17d,1,/mango.htm
17,,,"明星,真人秀,芒果出品",alps,,,ZKkwb3K6qlOVUtr4,02b4aa46317243bf8c29a0830b3679ec,1,/mango.htm
19,,,"都市,爱情",Skyworth,,,ZKlGK2-z1AkxOki3,02bbfad89ff409d1d7f8d65604837b95,1,/mango.htm
17,,Android_10,"亲子,明星,真人秀,教育,芒果出品",HUAWEI,2000,1200,ZKkrcYuNRzoGSaE6,02bcb7b3-f470-4d8a-9a3f-27dc4457b62c,1,/mango.htm
13,,,"年代,剧情",himedia,,,ZKjyjnxF2QlUSgr5,02bcee345a12aa93d7124177441fc162,1,/mango.htm
18,,,"青春,校园",MStar,,,ZKlA2PSimAljT7r1,02c3f4cfbfc55b239199055f4d9a443f,1,/mango.htm
18,,,其他,alps,,,ZKk0QHfy5QlJZg75,02c48907eb6425630ff5e6c08783d65d,1,/mango.htm
21,,,"古装,武侠,剧情,芒果出品",apple,1170,2532,ZKlnznK6qlOVmNI1,02c4bb2c8bd14ce4179f6da34c8833c66ddc3146,1,/mango.htm
18,,,"都市,剧情",Skyworth,,,ZKk1jWyFqQZEqMB5,02c64e123829d025b34c7f7c9d74fa48,1,/mango.htm
1,,Android_10,其他,HONOR,2214,1080,ZKhMjos1jAls7NS2,02ca0ed3-96cf-4d6d-83b2-196e351fc9ea,1,/mango.htm
21,,Android_11,"都市,爱情",HONOR,1475,720,ZKlqSIs1jAls5MY8,02cd2df6-7b94-4e69-aa1e-6ea312db0f44,1,/mango.htm
8,,,"悬疑,犯罪,芒果出品",apple,2532,1170,ZKirRXfy5QlJ2fD0,02cde945ff271a6a835a982d4574247d8809d3c1,1,/mango.htm
10,,,"音乐,芒果出品",MStar,,,ZKjJ0ddNnglB8JS8,02cec69b8931999885a3dd6a507e5419,1,/mango.htm
15,,,"剧情,喜剧,爱情,家庭",Hisense,,,ZKkMGZ_HQmDq9YB3,02d065117fa91cc732479adee136a420,1,/mango.htm
13,,,"剧情,喜剧,爱情,家庭",apple,1284,2778,ZKj2s6OXmAlPj6L5,02d2acd45e93556ad5d6713ed8171e5fabdecb7a,1,/mango.htm
11,,,其他,Skyworth,,,ZKjUy1oTBmi2mAF3,02d7f69da029bff302a12ff4d6c6b668,1,/mango.htm
16,,,"明星,真人秀,竞演",HiSTBAndroidV6,,,ZKkZD_CkHQlZIN06,02d901673d0f60f714773c8068a92c24,1,/mango.htm
20,,9,"悬疑,芒果出品",OPPO,,,ZKlXi3fy5QlJko-6,02d961ff38825e73fb82ebaa34fcdf3b,1,/mango.htm
20,,,"都市,剧情",apple,2048,1536,ZKlcs-NnYwlnzeH4,02daf8003eb74a9928ac131932e8a9dfa117486a,1,/mango.htm
16,02DBE0B03ADF4BCA9B411A6F495C4A151bf1a2ae95af0f738f2ba44040a586e1,Android_12,"剧情,喜剧,爱情,家庭",OPPO,1080,2161,ZKkccDDlHwlbdu38,02DBE0B03ADF4BCA9B411A6F495C4A151bf1a2ae95af0f738f2ba44040a586e1,1,/mango.htm
16,,,"家庭,喜剧,青春",TXCZ,,,ZKkaMW-joAlEIw_0,02de04bf0dd7ebef78ffaf3c58061080,1,/mango.htm
9,,,"古装,爱情,悬疑,芒果出品",apple,828,1792,ZKi_Rm-joAlEwlY2,02dede856c2377d8c642b34e2ebbe4ca3ae2a326,1,/mango.htm
17,,,"剧情,喜剧,爱情,家庭",SHARP,,,ZKknSbxPiW6O81v0,02df899ca634d8ce2c84360229cef25e,1,/mango.htm
8,,,"家庭,爱情",TCL,,,ZKirRhIkWQlpPHd1,02dfa466cea175f84475ed4299ce0cc7,1,/mango.htm
18,,Android_12,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2211,ZKk2mJL5zDM8dH08,02e3d2a8-4530-4163-858b-6e09db80d060,1,/mango.htm
14,,,"都市,剧情,爱情",apple,2048,1536,ZKj7dHfy5QlJJU75,02E6ECC6-6C81-4F6D-847E-4B1DE99FB810,1,/mango.htm
22,,,"都市,爱情",apple,750,1334,ZKlwlpL5zDM8vWw8,02e816f28449e637a19a2e18ac029302934bdabc,1,/mango.htm
17,02e825baf68fb2e97b228b48492492da3b55b6caeea3871f44da4964dfa763dc,Android_10,"音乐,竞技",vivo,2198,1080,ZKkr6bVOSgkD9Tv7,02e825baf68fb2e97b228b48492492da3b55b6caeea3871f44da4964dfa763dc,1,/mango.htm
10,,linux,"芒果出品,网剧,都市,爱情,职场",SAMSUNG,,,ZKjJYXfy5QlJ8K_7,02e89aef5de68fdc9fbd77c902739646,1,/mango.htm
21,,,"都市,爱情,悬疑,芒果出品",apple,1170,2532,ZKlkHKNL4glr9eS1,02ed7257f53ecdedf5f56f4c78da74bc63fc5f91,1,/mango.htm
18,,,"剧情,悬疑,谍战,年代",Hisense,,,ZKk2huhm0wlk6GV1,02f3751966867364de1d7253af1ceec3,1,/mango.htm
7,02f5deeb331390b28c2a925e283808444721f857c75f45b495c87e3eee8320b1,Android_9,"都市,爱情",vivo,720,1404,ZKifRxJ-KAkqoI69,02f5deeb331390b28c2a925e283808444721f857c75f45b495c87e3eee8320b1,1,/mango.htm
22,,linux,"古装,爱情,悬疑,芒果出品",SAMSUNG,,,ZKluE-MP4QkCnRU2,02f70f2ea497405b6bfc593e50ddbf71,1,/mango.htm
20,,,"爱情,都市,家庭",apple,1284,2778,ZKlVOS_xbm9hhWW1,02FA132E-C87C-4930-9736-CA3BD5C1967B,1,/mango.htm
3,,,"剧情,喜剧,爱情,家庭",Android,,,ZKhq0vCkHQlZmfV3,02fd6f8e72a50e78d13109e04bc42b2d,1,/mango.htm
21,02fe6b6f7a514cc34d2941e959a09d4816f9e6132dc771e45269de52cf3771f6,Android_10,"都市,爱情,剧情",vivo,1080,2318,ZKleAbVOSgkDMzS2,02fe6b6f7a514cc34d2941e959a09d4816f9e6132dc771e45269de52cf3771f6,1,/mango.htm
18,,,"家庭,喜剧,青春",MediaTek,,,ZKk2TGYpeglGHUH4,02ff98b8599c952f70699ca022e50b2c,1,/mango.htm
8,,,"爱情,都市,家庭",apple,2360,1640,ZKivhRaTsglr07W2,02fff4f7b7869c2bbfd39ca911e395bb8a65b7df,1,/mango.htm
