hour,oaid,os,item_names,brand,sw,sh,req_id,key
14,,,"亲子,明星,真人秀,教育,芒果出品",apple,828,1792,ZKj-DKOXmAlPl6M1,f455ca1bb6b17d92ea2ab42220b269f1c7370d88
22,,,"明星,真人秀,芒果出品",Fiberhome,,,ZKlwubVOSgkDSiU4,f4d3137ab2373283fecdb46dbffdea11
23,,,"真人秀,音乐",Fiberhome,,,ZKmESgx3jGQUNDn7,f4d3137ab2373283fecdb46dbffdea11
18,,,"剧情,喜剧,芒果出品",HiDPT,,,ZKk1J-fIIAk9IXo1,f560e3c16259b8981ba7ca9fba6414bd
18,,,"都市,爱情,芒果出品",HiDPT,,,ZKk9WBaTsglrZ9-5,f560e3c16259b8981ba7ca9fba6414bd
8,,android_10,"都市,爱情,剧情",HUAWEI,1080,1797,ZKiv9NdNnglB3Gq9,f5ffd99f-eb64-333c-7e3d-dd7cfb6bda6c
8,,android_10,"爱情,剧情,喜剧,都市,家庭",HUAWEI,1080,1797,ZKiv9gx3jGQUTbs4,f5ffd99f-eb64-333c-7e3d-dd7cfb6bda6c
7,,,"都市,爱情,芒果出品",haier,,,ZKiaA3K6qlOVwaz4,f9f4a9bb20e0b615d94a6e6d265e45e0
7,,,"纪实,生活,真人秀",haier,,,ZKiaHbxPiW6ObLB2,f9f4a9bb20e0b615d94a6e6d265e45e0
11,,,"剧情,犯罪",Skyworth,,,ZKjSqS_xbm9h7xD2,fa89e3cc2d2af3df6aa06534a11ec522
11,,,其他,Skyworth,,,ZKjWYjqsAgll4rA5,fa89e3cc2d2af3df6aa06534a11ec522
21,,,"喜剧,爱情,芒果出品",Dangbei,,,ZKlmv_SimAljgbG6,fab8ed3696f86ac9ca1c1758b9521cd5
21,,,"明星,真人秀,芒果出品",Dangbei,,,ZKlq0PSimAljhu21,fab8ed3696f86ac9ca1c1758b9521cd5
12,,Android_10,"真人秀,明星,竞技",HONOR,1080,2340,ZKjovWyFqQZEUg68,faf9b8df-9edf-747d-9fff-fb6f7dbf06aa
22,,Android_10,"爱情,都市,家庭",HONOR,1080,2340,ZKltWtdNnglBre07,faf9b8df-9edf-747d-9fff-fb6f7dbf06aa
18,,,"芒果出品,真人秀,明星,搞笑",MStar,,,ZKk-A_SimAljTKE3,fb8908256cdb4d9d484e0b86ae598dc7
19,,,"真人秀,音乐",MStar,,,ZKlGaHbTGAl43Rn1,fb8908256cdb4d9d484e0b86ae598dc7
19,,,"剧情,爱情,芒果出品",TCL,,,ZKlL1jqsAgllaCR9,fcb40942ebad3d289363a21cbe25f217
19,,,"亲子,明星,真人秀,教育,芒果出品",TCL,,,ZKlOxW-joAlEYJ66,fcb40942ebad3d289363a21cbe25f217
0,,,"剧情,喜剧,爱情,家庭",apple,2048,1536,ZKg2rMM1KnvPNZH0,fd8ad10835c4fc4c269ee5b6e3f16026a98f53ba
0,,,"剧情,喜剧,爱情,家庭",apple,2048,1536,ZKg7EIingggvoGR0,fd8ad10835c4fc4c269ee5b6e3f16026a98f53ba
9,,,其他,TCL,,,ZKi79vSimAljwJR6,fe2d5de8f4ddc1d45b2c7fc184cfcb9a
9,,,其他,TCL,,,ZKi77zDlHwlbENx6,fe2d5de8f4ddc1d45b2c7fc184cfcb9a
6,,,"都市,爱情,芒果出品",Android,,,ZKiP7myFqQZEDiH6,feaa69eb0036da387a1877110403ef00
20,,,其他,Android,,,ZKlR2xIkWQlp7Nu0,feaa69eb0036da387a1877110403ef00
11,,Windows,"都市,爱情,剧情",,1536,864,ZKjV_4uNRzoGKqS4,M0NGMjA3RDVFRTlGMTY0MjAyMTkzQUE0OTJDQzFDQzU=
10,,Windows,"都市,爱情,剧情",,1536,864,ZKjMNIingggvWRj9,M0NGMjA3RDVFRTlGMTY0MjAyMTkzQUE0OTJDQzFDQzU=
12,,Windows,其他,,,,ZKjjkRaTsglrAnG3,MDA4NTRFMTAzRDNGQzVCQ0ZFRTE1MEE5QTBBMUU5NjI=
16,,Windows,其他,,,,ZKkkFW-joAlELmm1,MDA4NTRFMTAzRDNGQzVCQ0ZFRTE1MEE5QTBBMUU5NjI=
13,,Windows,"都市,爱情,剧情",,1920,1080,ZKj38YmdFjQBdwx1,MDlCNEQ3QTk5QkJFOTdGQURFMEU1REM4RjREMjg3RjA=
14,,Windows,"都市,爱情,剧情",,1920,1080,ZKkA5sKDAlt6npN3,MDlCNEQ3QTk5QkJFOTdGQURFMEU1REM4RjREMjg3RjA=
11,,,"爱情,都市,家庭",,,,ZKjWUxIkWQlpX6z3,MjEzNDlEMEE5NzQxN0Q4RjMxMkVGNzE2Q0I4QkJENjg=
11,,,"爱情,都市,家庭",,,,ZKjWUxIkWQlpX6z3,MjEzNDlEMEE5NzQxN0Q4RjMxMkVGNzE2Q0I4QkJENjg=
10,,Mac,"都市,爱情,剧情",,810,1080,ZKjFDJKH5Ag23XK5,MjVCNDVDOUEyNjkwMDUxNzA2MkNFMzk5NkRGNEZDQjg=
10,,Mac,"都市,爱情,剧情",,810,1080,ZKjO_a5hVTQC2mr2,MjVCNDVDOUEyNjkwMDUxNzA2MkNFMzk5NkRGNEZDQjg=
15,,Windows,"爱情,都市,家庭",,1536,864,ZKkMVlmMYQg_R4P6,NTcwMTZCRTAzMkI1N0RFQkJDOUEzRDExQTg4RkZCMUU=
15,,Windows,"爱情,都市,家庭",,1536,864,ZKkMVlmMYQg_R4P6,NTcwMTZCRTAzMkI1N0RFQkJDOUEzRDExQTg4RkZCMUU=
22,,Windows,"剧情,爱情,都市,芒果出品",,1920,1080,ZKlz4rmNlQgz2Se4,ODFFM0E4OTMyNTJBRjY0Q0ZFMDg2OTk4OUVGNzJBODY=
22,,Windows,"剧情,爱情,都市,芒果出品",,1920,1080,ZKlz4rmNlQgz2Se4,ODFFM0E4OTMyNTJBRjY0Q0ZFMDg2OTk4OUVGNzJBODY=
4,,Windows,"真人秀,益智,芒果出品",,1280,720,ZKhz_pLUijjmN969,ODY5NDM2MjI4RkFDNzA3QjgxOTQ3OUYzMDQzNDdFRTI=
4,,Windows,"真人秀,益智,芒果出品",,1280,720,ZKhz_pLUijjmN969,ODY5NDM2MjI4RkFDNzA3QjgxOTQ3OUYzMDQzNDdFRTI=
12,,Windows,"都市,爱情,剧情",,1280,720,ZKjkMomdFjQBKZL8,OTAwQThBNDM2QTU3NkUwRUU5NTcwMzc3QjlCNkMyQjk=
12,,Windows,"都市,爱情,剧情",,1280,720,ZKjre5LUijjmG_46,OTAwQThBNDM2QTU3NkUwRUU5NTcwMzc3QjlCNkMyQjk=
22,,Windows,"都市,爱情,剧情",,1536,864,ZKlsd4uNRzoGQlv1,OTg3Q0M3MUE3M0NFQzFFOENFRkZENTNERDUyODA5N0Q=
21,,Windows,"都市,爱情,剧情",,1536,864,ZKliGFmMYQg_cIj0,OTg3Q0M3MUE3M0NFQzFFOENFRkZENTNERDUyODA5N0Q=
13,,Windows,"都市,爱情,剧情",,1500,1000,ZKjwo4uNRzoGkPa0,QkI0NzU5MDU0QkVFMUU2Qzk4NjYyODgwQjAxODQ3RkM=
13,,Windows,"都市,爱情,剧情",,1500,1000,ZKjwo4uNRzoGkPa0,QkI0NzU5MDU0QkVFMUU2Qzk4NjYyODgwQjAxODQ3RkM=
21,,Windows,"都市,爱情,剧情",,1920,1080,ZKlnrmXs8nR_Lzd1,QTg1NUFFOEEwRDBGNjJDQUExREM5QjMyOUVEM0E5MDI=
23,,Windows,"都市,爱情,剧情",,1920,1080,ZKl9sZLUijjmJQy7,QTg1NUFFOEEwRDBGNjJDQUExREM5QjMyOUVEM0E5MDI=
12,,Windows,"剧情,犯罪",,,,ZKjnO6OXmAlPfsC3,QzYxRTFENDQxOTk0MjAxQzk4QjEzODlBOTcwRkUzOUE=
19,,Windows,"剧情,喜剧,爱情,家庭",,,,ZKlJEjNAXglqVzb3,QzYxRTFENDQxOTk0MjAxQzk4QjEzODlBOTcwRkUzOUE=
18,,Windows,"都市,爱情,剧情",,1680,1050,ZKk8YO5RcS8K8Ik7,RjhDQzFCOURCOUVCQzczMEQ0NEU1M0RCNDI3Q0E5RUU=
15,,Windows,"都市,爱情,剧情",,1680,1050,ZKkQg2Xs8nR_-nd3,RjhDQzFCOURCOUVCQzczMEQ0NEU1M0RCNDI3Q0E5RUU=
17,,Windows,"青春,校园",,1600,900,ZKkvKa5hVTQCGu82,RUZCNzU4MUNENzUyQUFFMzEyNkVCNzk3REE3MURFODY=
17,,Windows,"青春,校园",,1600,900,ZKkvKa5hVTQCGu82,RUZCNzU4MUNENzUyQUFFMzEyNkVCNzk3REE3MURFODY=
